Country Code,Indicator Code,2018
CSS,FX.OWN.TOTL.FE.ZS,
CSS,FX.OWN.TOTL.MA.ZS,
CSS,FX.OWN.TOTL.OL.ZS,
CSS,FX.OWN.TOTL.40.ZS,
CSS,FX.OWN.TOTL.PL.ZS,
CSS,FX.OWN.TOTL.60.ZS,
CSS,FX.OWN.TOTL.SO.ZS,
CSS,FX.OWN.TOTL.YG.ZS,
CSS,NY.ADJ.SVNX.GN.ZS,
CSS,SP.ADO.TFRT,50.21541054
CSS,SE.SEC.UNER.LO.ZS,13.48911953
CSS,SE.SEC.UNER.LO.FE.ZS,12.32763958
CSS,SE.SEC.UNER.LO.MA.ZS,14.61301994
CSS,NV.AGR.EMPL.KD,9187.282062
CSS,IS.AIR.GOOD.MT.K1,79.31978221
CSS,IS.AIR.PSGR,6645652.514
CSS,ER.H2O.FWAG.ZS,
CSS,ER.H2O.FWDM.ZS,
CSS,ER.H2O.FWIN.ZS,
CSS,ER.H2O.FWTL.ZS,
CSS,ER.H2O.FWTL.K3,
CSS,SI.SPR.PC40.ZG,
CSS,SI.SPR.PCAP.ZG,
CSS,ER.FSH.AQUA.MT,2697.180015
CSS,SI.RMT.COST.OB.ZS,
CSS,SI.RMT.COST.IB.ZS,
CSS,FB.BNK.CAPA.ZS,
CSS,FB.AST.NPER.ZS,
CSS,VC.BTL.DETH,
CSS,EN.BIR.THRD.NO,87
CSS,SH.STA.BRTC.ZS,98.65406925
CSS,IC.FRM.BRIB.ZS,
CSS,FM.LBL.BMNY.ZG,
CSS,FM.LBL.BMNY.IR.ZS,
CSS,ER.FSH.CAPT.MT,368954.6943
CSS,AG.YLD.CREL.KG,5286.197072
CSS,SL.TLF.0714.FE.ZS,
CSS,SL.TLF.0714.MA.ZS,
CSS,SL.TLF.0714.ZS,
CSS,SE.PRM.UNER.ZS,8.993639946
CSS,SE.PRM.UNER.FE.ZS,8.819749832
CSS,SE.PRM.UNER.MA.ZS,9.161660194
CSS,SE.PRM.UNER,64658
CSS,SE.PRM.UNER.FE,31161
CSS,SE.PRM.UNER.MA,33497
CSS,EN.ATM.CO2E.KD.GD,
CSS,EN.ATM.CO2E.PP.GD.KD,
CSS,EN.ATM.CO2E.PP.GD,
CSS,EN.ATM.CO2E.PC,
CSS,NY.GDP.COAL.RT.ZS,0
CSS,FB.CBK.BRCH.P5,9.495
CSS,SP.REG.BRTH.ZS,
CSS,SP.REG.BRTH.FE.ZS,
CSS,SP.REG.BRTH.MA.ZS,
CSS,SP.REG.BRTH.RU.ZS,
CSS,SP.REG.BRTH.UR.ZS,
CSS,SE.COM.DURS,6.5
CSS,SL.FAM.WORK.FE.ZS,1.585214367
CSS,SL.FAM.WORK.MA.ZS,0.829397071
CSS,per_si_allsi.cov_pop_tot,
CSS,per_si_allsi.cov_q2_tot,
CSS,per_si_allsi.cov_q3_tot,
CSS,per_si_allsi.cov_q4_tot,
CSS,per_si_allsi.cov_q1_tot,
CSS,per_si_allsi.cov_q5_tot,
CSS,per_sa_allsa.cov_pop_tot,
CSS,per_sa_allsa.cov_q2_tot,
CSS,per_sa_allsa.cov_q3_tot,
CSS,per_sa_allsa.cov_q4_tot,
CSS,per_sa_allsa.cov_q1_tot,
CSS,per_sa_allsa.cov_q5_tot,
CSS,per_lm_alllm.cov_pop_tot,
CSS,per_lm_alllm.cov_q2_tot,
CSS,per_lm_alllm.cov_q3_tot,
CSS,per_lm_alllm.cov_q4_tot,
CSS,per_lm_alllm.cov_q1_tot,
CSS,per_lm_alllm.cov_q5_tot,
CSS,BN.CAB.XOKA.GD.ZS,
CSS,DT.TDS.DPPF.XP.ZS,
CSS,PA.NUS.ATLS,
CSS,SH.FPL.SATM.ZS,
CSS,EN.CLC.DRSK.XQ,
CSS,EN.CLC.MDAT.ZS,
